SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,POPESTIMATE2017,POPESTIMATE2018,POPESTIMATE2019,NPOPCHG_2010,NPOPCHG_2011,NPOPCHG_2012,NPOPCHG_2013,NPOPCHG_2014,NPOPCHG_2015,NPOPCHG_2016,NPOPCHG_2017,NPOPCHG_2018,NPOPCHG_2019,BIRTHS2010,BIRTHS2011,BIRTHS2012,BIRTHS2013,BIRTHS2014,BIRTHS2015,BIRTHS2016,BIRTHS2017,BIRTHS2018,BIRTHS2019,DEATHS2010,DEATHS2011,DEATHS2012,DEATHS2013,DEATHS2014,DEATHS2015,DEATHS2016,DEATHS2017,DEATHS2018,DEATHS2019,NATURALINC2010,NATURALINC2011,NATURALINC2012,NATURALINC2013,NATURALINC2014,NATURALINC2015,NATURALINC2016,NATURALINC2017,NATURALINC2018,NATURALINC2019,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,INTERNATIONALMIG2013,INTERNATIONALMIG2014,INTERNATIONALMIG2015,INTERNATIONALMIG2016,INTERNATIONALMIG2017,INTERNATIONALMIG2018,INTERNATIONALMIG2019,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,DOMESTICMIG2013,DOMESTICMIG2014,DOMESTICMIG2015,DOMESTICMIG2016,DOMESTICMIG2017,DOMESTICMIG2018,DOMESTICMIG2019,NETMIG2010,NETMIG2011,NETMIG2012,NETMIG2013,NETMIG2014,NETMIG2015,NETMIG2016,NETMIG2017,NETMIG2018,NETMIG2019,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,RESIDUAL2013,RESIDUAL2014,RESIDUAL2015,RESIDUAL2016,RESIDUAL2017,RESIDUAL2018,RESIDUAL2019,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,GQESTIMATES2012,GQESTIMATES2013,GQESTIMATES2014,GQESTIMATES2015,GQESTIMATES2016,GQESTIMATES2017,GQESTIMATES2018,GQESTIMATES2019,RBIRTH2011,RBIRTH2012,RBIRTH2013,RBIRTH2014,RBIRTH2015,RBIRTH2016,RBIRTH2017,RBIRTH2018,RBIRTH2019,RDEATH2011,RDEATH2012,RDEATH2013,RDEATH2014,RDEATH2015,RDEATH2016,RDEATH2017,RDEATH2018,RDEATH2019,RNATURALINC2011,RNATURALINC2012,RNATURALINC2013,RNATURALINC2014,RNATURALINC2015,RNATURALINC2016,RNATURALINC2017,RNATURALINC2018,RNATURALINC2019,RINTERNATIONALMIG2011,RINTERNATIONALMIG2012,RINTERNATIONALMIG2013,RINTERNATIONALMIG2014,RINTERNATIONALMIG2015,RINTERNATIONALMIG2016,RINTERNATIONALMIG2017,RINTERNATIONALMIG2018,RINTERNATIONALMIG2019,RDOMESTICMIG2011,RDOMESTICMIG2012,RDOMESTICMIG2013,RDOMESTICMIG2014,RDOMESTICMIG2015,RDOMESTICMIG2016,RDOMESTICMIG2017,RDOMESTICMIG2018,RDOMESTICMIG2019,RNETMIG2011,RNETMIG2012,RNETMIG2013,RNETMIG2014,RNETMIG2015,RNETMIG2016,RNETMIG2017,RNETMIG2018,RNETMIG2019
50,3,6,1,19,Alabama,Cherokee County,25989,25979,25963,25989,25958,26017,25895,25732,25768,25805,26014,26196,-16,26,-31,59,-122,-163,36,37,209,182,54,222,245,232,251,231,244,227,215,222,110,308,333,341,346,337,345,364,342,343,-56,-86,-88,-109,-95,-106,-101,-137,-127,-121,1,-2,7,9,-1,-2,-2,-3,-3,-3,41,116,53,161,-20,-52,141,178,338,306,42,114,60,170,-21,-54,139,175,335,303,-2,-2,-3,-2,-6,-3,-2,-1,1,0,290,290,290,290,290,290,290,290,290,290,290,8.546350477,9.432691012,8.927368927,9.670211127,8.948805857,9.475728155,8.803055863,8.298114591,8.504117985,11.85709886,12.82075962,13.12169312,13.33025119,13.0551843,13.39805825,14.11591337,13.19979158,13.13924536,-3.310748383,-3.388068608,-4.194324194,-3.660040068,-4.106378445,-3.922330097,-5.312857503,-4.901676991,-4.63512737,-0.076994148,0.269505458,0.346320346,-0.038526738,-0.077478839,-0.077669903,-0.116339945,-0.115787645,-0.114920513,4.46566061,2.040541321,6.195286195,-0.770534751,-2.014449803,5.475728155,6.902836756,13.04540806,11.72189236,4.388666461,2.310046778,6.541606542,-0.809061489,-2.091928642,5.398058252,6.78649681,12.92962041,11.60697184
50,3,6,1,21,Alabama,Chilton County,43643,43632,43653,43689,43582,43628,43760,43700,43866,44120,44163,44428,21,36,-107,46,132,-60,166,254,43,265,124,564,564,535,598,534,529,560,532,551,144,474,495,499,485,502,475,490,517,503,-20,90,69,36,113,32,54,70,15,48,-2,28,-3,11,17,29,68,18,35,35,47,-82,-170,3,13,-119,46,168,-5,184,45,-54,-173,14,30,-90,114,186,30,219,-4,0,-3,-4,-11,-2,-2,-2,-2,-2,393,393,393,393,393,393,393,393,393,393,393,12.91474892,12.92525581,12.26923518,13.68608962,12.21129659,12.08231505,12.72929784,12.05215047,12.43918683,10.85388473,11.34397452,11.44364178,11.09992219,11.4795335,10.84895964,11.13813561,11.7123342,11.35555531,2.060864189,1.581281296,0.825593395,2.586167437,0.731763092,1.233355412,1.59116223,0.339816273,1.08363152,0.641157748,-0.068751361,0.252264649,0.389069438,0.663160302,1.553114222,0.409156002,0.792904636,0.790147983,-1.877676261,-3.89591044,0.06879945,0.297523688,-2.721243997,1.050636092,3.818789353,-0.113272091,4.153920827,-1.236518513,-3.964661801,0.321064098,0.686593125,-2.058083695,2.603750314,4.227945355,0.679632545,4.944068811
50,3,6,1,23,Alabama,Choctaw County,13859,13858,13849,13609,13563,13397,13317,13231,13045,12925,12833,12589,-9,-240,-46,-166,-80,-86,-186,-120,-92,-244,29,115,109,138,141,159,145,132,136,133,21,160,144,194,178,185,182,178,176,176,8,-45,-35,-56,-37,-26,-37,-46,-40,-43,1,-2,-2,-2,-2,-1,-2,-2,-2,-2,-18,-194,-6,-108,-40,-58,-148,-72,-49,-199,-17,-196,-8,-110,-42,-59,-150,-74,-51,-201,0,1,-3,0,-1,-1,1,0,-1,0,129,129,129,129,129,129,129,129,129,129,129,8.376429456,8.022964817,10.23738872,10.55626263,11.97830345,11.03668747,10.16557566,10.55982607,10.46337818,11.65416272,10.59914618,14.3916914,13.32634574,13.93701974,13.85294565,13.70812476,13.66565727,13.84627488,-3.277733265,-2.576181363,-4.154302671,-2.770083102,-1.958716287,-2.816258182,-3.542549095,-3.105831198,-3.382896704,-0.145677034,-0.147210364,-0.148367953,-0.149734222,-0.075335242,-0.152230172,-0.154023874,-0.15529156,-0.157344033,-14.1306723,-0.441631091,-8.011869436,-2.994684435,-4.369444026,-11.26503273,-5.544859453,-3.804643218,-15.65573126,-14.27634933,-0.588841454,-8.160237389,-3.144418657,-4.444779268,-11.4172629,-5.698883327,-3.959934778,-15.81307529
50,3,6,1,25,Alabama,Clarke County,25833,25833,25766,25587,25155,25123,24864,24698,24340,24063,23918,23622,-67,-179,-432,-32,-259,-166,-358,-277,-145,-296,49,260,291,271,267,311,278,255,285,266,45,299,288,293,296,296,285,308,291,324,4,-39,3,-22,-29,15,-7,-53,-6,-58,1,2,3,4,-3,-4,-5,-5,-5,-5,-78,-141,-450,-10,-229,-177,-348,-221,-133,-232,-77,-139,-447,-6,-232,-181,-353,-226,-138,-237,6,-1,12,-4,2,0,2,2,-1,-1,280,280,280,280,280,280,280,280,280,280,280,10.12599069,11.46978834,10.78006285,10.68277752,12.54993745,11.33814593,10.53653699,11.87970238,11.19057636,11.6448893,11.3515431,11.6551971,11.8430792,11.944635,11.62363881,12.7264839,12.12980138,13.63062684,-1.518898604,0.118245241,-0.875134254,-1.160301678,0.60530245,-0.285492883,-2.189946904,-0.250098998,-2.440050484,0.077892236,0.118245241,0.159115319,-0.120031208,-0.161413987,-0.203923488,-0.206598765,-0.208415831,-0.21034918,-5.491402644,-17.73678609,-0.397788297,-9.162382219,-7.142568904,-14.19307476,-9.131665393,-5.543861112,-9.760201935,-5.413510408,-17.61854085,-0.238672978,-9.282413427,-7.30398289,-14.39699825,-9.338264157,-5.752276943,-9.970551115
50,3,6,1,27,Alabama,Clay County,13932,13930,13898,13687,13434,13404,13441,13415,13393,13350,13294,13235,-32,-211,-253,-30,37,-26,-22,-43,-56,-59,27,151,148,118,149,153,136,129,143,143,38,211,183,171,171,200,178,178,155,187,-11,-60,-35,-53,-22,-47,-42,-49,-12,-44,0,2,-1,0,0,-2,-2,-2,-2,-2,-21,-153,-222,26,61,24,23,8,-41,-12,-21,-151,-223,26,61,22,21,6,-43,-14,0,0,5,-3,-2,-1,-1,0,-1,-1,255,255,255,255,255,255,255,255,255,255,255,10.94797897,10.91405184,8.793501751,11.10076364,11.39410188,10.14622501,9.647384362,10.73412401,10.78065513,15.2981693,13.49507762,12.74312542,12.73980257,14.89425082,13.27961802,13.3118947,11.63488966,14.09777979,-4.350190321,-2.581025773,-3.949623668,-1.639038927,-3.500148943,-3.133393017,-3.664510339,-0.900765651,-3.317124656,0.145006344,-0.073743594,0,0,-0.148942508,-0.149209191,-0.149571851,-0.150127608,-0.150778393,-11.09298532,-16.37107776,1.937551233,4.544607934,1.787310098,1.7159057,0.598287402,-3.077615974,-0.904670361,-10.94797897,-16.44482136,1.937551233,4.544607934,1.63836759,1.566696509,0.448715552,-3.227743582,-1.055448754
50,3,6,1,29,Alabama,Cleburne County,14972,14972,15004,14928,14889,14976,15026,14914,14848,14899,15010,14910,32,-76,-39,87,50,-112,-66,51,111,-100,42,184,183,177,199,149,159,170,192,187,22,175,159,187,190,209,205,176,191,189,20,9,24,-10,9,-60,-46,-6,1,-2,0,0,-1,-4,-7,-12,-9,-11,-11,-11,13,-85,-64,102,50,-37,-12,69,122,-86,13,-85,-65,98,43,-49,-21,58,111,-97,-1,0,2,-1,-2,-3,1,-1,-1,-1,178,178,178,178,178,178,178,178,178,178,178,12.29453428,12.27487675,11.85334003,13.26578228,9.953239813,10.68476581,11.42972401,12.8389448,12.5,11.69317119,10.66505685,12.52302026,12.66582228,13.96125585,13.77595592,11.83312603,12.7720753,12.63368984,0.60136309,1.609819901,-0.669680228,0.599960003,-4.008016032,-3.091190108,-0.403402024,0.066869504,-0.13368984,0,-0.067075829,-0.267872091,-0.466635558,-0.801603206,-0.604798065,-0.739570377,-0.735564546,-0.735294118,-5.679540291,-4.29285307,6.830738323,3.333111126,-2.471609886,-0.80639742,4.639123273,8.158079508,-5.748663102,-5.679540291,-4.3599289,6.562866231,2.866475568,-3.273213093,-1.411195484,3.899552896,7.422514962,-6.483957219
50,3,6,1,31,Alabama,Coffee County,49948,49955,50208,50444,51141,50681,50657,50963,51202,51853,51950,52342,253,236,697,-460,-24,306,239,651,97,392,168,680,623,617,619,619,655,648,616,599,77,508,494,519,468,532,509,513,551,570,91,172,129,98,151,87,146,135,65,29,40,78,210,106,54,90,101,60,51,34,118,-13,351,-679,-232,133,-5,457,-16,334,158,65,561,-573,-178,223,96,517,35,368,4,-1,7,15,3,-4,-3,-1,-3,-5,600,600,600,600,600,600,600,544,518,498,498,13.5119024,12.26559039,12.11918839,12.21654266,12.18264121,12.82239515,12.57580903,11.86863578,11.48697887,10.09418591,9.725845351,10.19426057,9.236416744,10.47037985,9.964273479,9.955848819,10.6162635,10.930848,3.417716489,2.539745041,1.924927815,2.980125915,1.712261366,2.858121666,2.619960215,1.252372282,0.556130863,1.549894687,4.134468672,2.08206478,1.065740394,1.771304861,1.977193755,1.164426762,0.98263056,0.652015495,-0.258315781,6.910469065,-13.33699986,-4.578736506,2.617594962,-0.097880879,8.869050507,-0.308276254,6.405093392,1.291578906,11.04493774,-11.25493508,-3.512996112,4.388899823,1.879312876,10.03347727,0.674354306,7.057108887
50,3,6,1,33,Alabama,Colbert County,54428,54428,54524,54539,54570,54529,54462,54417,54497,54695,55004,55241,96,15,31,-41,-67,-45,80,198,309,237,162,605,622,590,596,604,636,630,628,630,130,672,671,724,717,743,708,738,721,719,32,-67,-49,-134,-121,-139,-72,-108,-93,-89,7,29,12,5,3,59,101,69,75,73,59,56,78,95,64,43,54,239,327,256,66,85,90,100,67,102,155,308,402,329,-2,-3,-10,-7,-13,-8,-3,-2,0,-3,474,474,474,474,474,474,474,474,474,474,474,11.09450501,11.40144259,10.81586449,10.93668285,11.09488515,11.67893935,11.53930691,11.44951185,11.42908976,12.32315267,12.29962698,13.27234897,13.15704967,13.64817825,13.00108342,13.51747381,13.14506058,13.04367545,-1.228647662,-0.898184384,-2.456484477,-2.220366819,-2.553293105,-1.322144077,-1.978166899,-1.695548729,-1.614585695,0.53180272,0.219963523,0.091659869,0.055050417,1.083771894,1.85467433,1.263828852,1.367378007,1.324323099,1.026929389,1.429762898,1.741537503,1.174408896,0.789867651,0.991608058,4.377610081,5.961768111,4.644201551,1.558732109,1.64972642,1.833197371,1.229459313,1.873639545,2.846282388,5.641438933,7.329146118,5.96852465
50,3,6,1,35,Alabama,Conecuh County,13228,13236,13236,13195,13046,12912,12677,12678,12500,12431,12292,12067,0,-41,-149,-134,-235,1,-178,-69,-139,-225,33,158,145,152,130,154,145,115,133,123,13,190,170,194,172,171,174,154,171,182,20,-32,-25,-42,-42,-17,-29,-39,-38,-59,0,0,0,2,0,1,1,1,1,1,-20,-9,-128,-94,-196,19,-151,-28,-102,-167,-20,-9,-128,-92,-196,20,-150,-27,-101,-166,0,0,4,0,3,-2,1,-3,0,0,45,45,45,45,45,45,45,45,45,45,45,11.95565813,11.0514081,11.71122583,10.16061589,12.14750542,11.5179919,9.225462276,10.75921207,10.09893674,14.37705724,12.95682329,14.94722244,13.44327641,13.48846381,13.82159028,12.35409731,13.83327266,14.94314217,-2.421399115,-1.90541519,-3.23599661,-3.282660518,-1.340958391,-2.30359838,-3.128635033,-3.074060591,-4.844205427,0,0,0.154095077,0,0.078879905,0.079434427,0.080221411,0.080896331,0.082105177,-0.681018501,-9.755725773,-7.242468603,-15.31908242,1.498718202,-11.99459846,-2.246199511,-8.251425798,-13.71156451,-0.681018501,-9.755725773,-7.088373526,-15.31908242,1.577598107,-11.91516403,-2.1659781,-8.170529466,-13.62945934
50,3,6,1,37,Alabama,Coosa County,11539,11756,11780,11486,11346,11254,11037,10934,10819,10724,10643,10663,24,-294,-140,-92,-217,-103,-115,-95,-81,20,21,94,107,86,103,97,87,81,97,89,11,163,139,133,122,137,155,152,122,122,10,-69,-32,-47,-19,-40,-68,-71,-25,-33,-1,1,-3,4,3,12,17,14,15,13,16,-228,-103,-47,-207,-72,-64,-38,-72,42,15,-227,-106,-43,-204,-60,-47,-24,-57,55,-1,2,-2,-2,6,-3,0,0,1,-2,338,338,338,338,338,266,257,256,247,199,196,8.080460758,9.372810091,7.610619469,9.241397874,8.829821128,7.998896704,7.519844033,9.079421538,8.354454144,14.0118628,12.17589348,11.7699115,10.94612175,12.47098448,14.25090792,14.11131226,11.41947864,11.4521731,-5.931402046,-2.803083392,-4.159292035,-1.70472388,-3.641163352,-6.252011217,-6.591468226,-2.340057097,-3.097718952,0.085962349,-0.262789068,0.353982301,0.269166928,1.092349006,1.563002804,1.299726129,1.404034258,1.220313527,-19.59941546,-9.022424667,-4.159292035,-18.57251806,-6.554094033,-5.884245851,-3.527828065,-6.73936444,3.942551394,-19.51345311,-9.285213735,-3.805309735,-18.30335113,-5.461745028,-4.321243047,-2.228101936,-5.335330182,5.162864921
50,3,6,1,39,Alabama,Covington County,37765,37762,37809,38020,37805,37814,37760,37556,37382,37062,36953,37049,47,211,-215,9,-54,-204,-174,-320,-109,96,100,463,413,477,427,464,453,440,427,413,91,488,478,517,491,590,501,532,553,543,9,-25,-65,-40,-64,-126,-48,-92,-126,-130,0,3,-4,-1,-2,-3,-5,-5,-5,-5,43,234,-141,56,19,-69,-120,-221,23,235,43,237,-145,55,17,-72,-125,-226,18,230,-5,-1,-5,-6,-7,-6,-1,-2,-1,-4,575,575,575,575,575,575,575,575,575,575,575,12.21168682,10.89350478,12.61587696,11.3001826,12.32141909,12.0899944,11.8209661,11.53820172,11.16186049,12.87106516,12.6079789,13.67381214,12.99388679,15.66732169,13.3710534,14.29262264,14.94291698,14.67527905,-0.659378338,-1.714474118,-1.057935175,-1.693704184,-3.345902597,-1.281059009,-2.471656547,-3.40471526,-3.513418556,0.079125401,-0.1055061,-0.026448379,-0.052928256,-0.079664348,-0.133443647,-0.13432916,-0.135107748,-0.135131483,6.171781245,-3.71909001,1.481109245,0.50281843,-1.832279994,-3.202647522,-5.93734888,0.621495643,6.351179698,6.250906645,-3.824596109,1.454660866,0.449890174,-1.911944341,-3.336091169,-6.07167804,0.486387894,6.216048215
50,3,6,1,41,Alabama,Crenshaw County,13906,13893,13869,13894,13915,13847,13851,13850,13916,13858,13825,13772,-24,25,21,-68,4,-1,66,-58,-33,-53,36,165,148,143,155,157,163,137,138,137,23,164,167,162,179,215,171,181,178,179,13,1,-19,-19,-24,-58,-8,-44,-40,-42,8,14,15,2,-1,2,4,2,3,3,-47,10,28,-53,31,56,71,-16,5,-14,-39,24,43,-51,30,58,75,-14,8,-11,2,0,-3,2,-2,-1,-1,0,-1,0,132,132,132,132,132,132,132,132,132,132,132,11.88632352,10.6440361,10.30185145,11.19214384,11.33533085,11.74097818,9.865341687,9.9700177,9.928615429,11.8142852,12.0105002,11.67062892,12.92512095,15.52290531,12.3172225,13.03377259,12.8598779,12.97242454,0.072038324,-1.366464094,-1.368777466,-1.73297711,-4.187574456,-0.576244328,-3.168430907,-2.889860203,-3.04380911,1.008536541,1.078787443,0.144081839,-0.07220738,0.144399119,0.288122164,0.144019587,0.216739515,0.217414936,0.720383244,2.01373656,-3.81816872,2.238428767,4.043175337,5.114168407,-1.152156693,0.361232525,-1.014603037,1.728919785,3.092524003,-3.674086881,2.166221388,4.187574456,5.402290571,-1.008137107,0.577972041,-0.7971881
50,3,6,1,43,Alabama,Cullman County,80406,80406,80456,80410,80279,80690,81068,81761,82450,82867,83418,83768,50,-46,-131,411,378,693,689,417,551,350,249,996,926,951,1011,1015,1004,1009,969,990,228,910,964,960,947,973,970,1059,1072,1050,21,86,-38,-9,64,42,34,-50,-103,-60,-2,22,19,36,42,41,63,33,34,34,41,-151,-94,388,284,611,595,434,623,380,39,-129,-75,424,326,652,658,467,657,414,-10,-3,-18,-4,-12,-1,-3,0,-3,-4,1056,1056,1051,1049,1043,1032,990,1044,1049,1027,1027,12.38297714,11.52536888,11.81593972,12.50015455,12.46706668,12.22816986,12.20685108,11.65468924,11.84309691,11.31376425,11.99833218,11.92776249,11.70884902,11.95118806,11.81406849,12.81174955,12.89352618,12.56086036,1.069212885,-0.472963302,-0.111822773,0.791305531,0.515878621,0.41410137,-0.604898468,-1.238836937,-0.717763449,0.273519575,0.236481651,0.447291093,0.519294254,0.503595797,0.767305479,0.399232989,0.408936465,0.406732621,-1.877338903,-1.169961852,4.820804006,3.511418292,7.504805655,7.246773968,5.2505187,7.493159335,4.545835178,-1.603819328,-0.933480201,5.268095099,4.030712546,8.008401452,8.014079447,5.649751689,7.902095799,4.952567799
50,3,6,1,45,Alabama,Dale County,50251,50251,50394,50122,50289,49771,49414,49365,49362,49342,49143,49172,143,-272,167,-518,-357,-49,-3,-20,-199,29,174,694,702,647,666,639,658,638,671,648,73,471,451,492,460,529,480,562,548,546,101,223,251,155,206,110,178,76,123,102,46,57,167,98,57,114,110,16,19,18,-1,-553,-246,-781,-632,-270,-287,-109,-338,-89,45,-496,-79,-683,-575,-156,-177,-93,-319,-71,-3,1,-5,10,12,-3,-4,-3,-3,-2,917,917,917,947,924,941,931,930,922,942,941,13.80874687,13.98253179,12.93224066,13.42945002,12.93797265,13.32968691,12.92754093,13.62644058,13.1821187,9.371642326,8.983079543,9.83409954,9.275596108,10.71077861,9.723783767,11.38758308,11.12859826,11.10715557,4.437104541,4.999452251,3.098141115,4.153853909,2.227194039,3.605903147,1.539957854,2.497842311,2.074963129,1.134147797,3.326328789,1.958824705,1.149367344,2.308182913,2.228367113,0.324201653,0.38584556,0.366169964,-11.00322337,-4.899861569,-15.61063362,-12.74386248,-5.466749005,-5.814012378,-2.208623764,-6.86398944,-1.810507044,-9.86907557,-1.57353278,-13.65180891,-11.59449514,-3.158566092,-3.585645264,-1.884422111,-6.47814388,-1.44433708
50,3,6,1,47,Alabama,Dallas County,43820,43813,43854,43251,42789,41976,41554,40936,40080,39238,38294,37196,41,-603,-462,-813,-422,-618,-856,-842,-944,-1098,129,584,585,511,552,490,508,516,447,438,76,546,506,555,536,515,571,547,544,542,53,38,79,-44,16,-25,-63,-31,-97,-104,0,-7,-3,-4,-4,1,8,5,5,5,-7,-635,-554,-779,-436,-601,-803,-819,-854,-1002,-7,-642,-557,-783,-440,-600,-795,-814,-849,-997,-5,1,16,14,2,7,2,3,2,3,786,829,856,856,857,856,855,855,852,852,853,13.40910396,13.59832636,12.05686309,13.21680833,11.88022791,12.5407327,13.01091808,11.5307228,11.60418599,12.53659377,11.76197118,13.09502743,12.83371244,12.48636198,14.09598104,13.79258176,14.03291544,14.35951782,0.872510189,1.836355184,-1.038164337,0.383095894,-0.606134077,-1.555248346,-0.781663683,-2.502192643,-2.755331832,-0.160725561,-0.069735007,-0.094378576,-0.095773973,0.024245363,0.197491854,0.126074788,0.128979002,0.132467877,-14.58010447,-12.87773129,-18.38022769,-10.4393631,-14.57146321,-19.82324479,-20.6510502,-22.02961358,-26.54656246,-14.74083003,-12.94746629,-18.47460626,-10.53513708,-14.54721784,-19.62575294,-20.52497542,-21.90063458,-26.41409458
50,3,6,1,49,Alabama,DeKalb County,71109,71120,71163,71365,70944,70912,70993,71087,71104,71437,71407,71513,43,202,-421,-32,81,94,17,333,-30,106,232,902,867,796,816,837,857,854,800,795,152,778,707,782,727,811,799,800,822,819,80,124,160,14,89,26,58,54,-22,-24,11,84,61,66,34,27,91,39,53,44,-42,-3,-649,-99,-34,52,-128,244,-58,90,-31,81,-588,-33,0,79,-37,283,-5,134,-6,-3,7,-13,-8,-11,-4,-4,-3,-4,782,782,782,782,782,782,782,782,781,781,782,12.6571621,12.1847529,11.22264832,11.50065185,11.7820946,12.05420878,11.98251731,11.2010305,11.12510495,10.91715312,9.936124911,11.02526506,10.24629153,11.4161036,11.23840468,11.22484057,11.50905883,11.46095718,1.740008981,2.248627986,0.197383262,1.254360312,0.365990991,0.815804095,0.757676739,-0.308028339,-0.335852225,1.178715761,0.85728942,0.930521092,0.479193827,0.380067568,1.279968493,0.547210978,0.74206827,0.615729079,-0.042096991,-9.120997267,-1.395781638,-0.479193827,0.731981982,-1.800395243,3.423576375,-0.812074711,1.259445844,1.13661877,-8.263707847,-0.465260546,0,1.11204955,-0.52042675,3.970787352,-0.070006441,1.875174923
50,3,6,1,51,Alabama,Elmore County,79303,79272,79552,79993,80193,80536,80538,80872,81204,81422,81011,81209,280,441,200,343,2,334,332,218,-411,198,234,968,960,986,950,936,896,964,897,932,191,708,663,755,742,778,781,790,828,821,43,260,297,231,208,158,115,174,69,111,8,36,66,79,35,45,51,23,21,25,218,147,-157,44,-230,142,168,25,-504,67,226,183,-91,123,-195,187,219,48,-483,92,11,-2,-6,-11,-11,-11,-2,-4,3,-5,5483,5483,5484,5502,5437,5417,5395,5310,5017,4144,4147,12.13450751,11.9860662,12.26909892,11.79582056,11.59779444,11.05654138,11.85542287,11.04455375,11.49056836,8.875238961,8.277876968,9.394695419,9.213156686,9.640047085,9.637454034,9.71554364,10.1949727,10.12205647,3.259268545,3.70818923,2.874403499,2.582663869,1.957747352,1.419087342,2.139879232,0.849581058,1.368511897,0.451283337,0.824042051,0.98302111,0.434582863,0.557586271,0.629334386,0.2828576,0.258568148,0.3082234,1.842740293,-1.960221243,0.547505428,-2.85583024,1.759494455,2.073101508,0.307453913,-6.205635554,0.826038713,2.29402363,-1.136179192,1.530526539,-2.421247377,2.317080726,2.702435894,0.590311512,-5.947067406,1.134262113
50,3,6,1,53,Alabama,Escambia County,38319,38320,38345,38204,38023,37765,37735,37661,37475,36993,36524,36633,25,-141,-181,-258,-30,-74,-186,-482,-469,109,121,485,448,440,446,400,444,472,432,420,62,442,482,447,467,472,512,499,485,474,59,43,-34,-7,-21,-72,-68,-27,-53,-54,-2,3,-5,5,-1,2,1,-3,-1,-1,-28,-186,-139,-258,-1,2,-119,-456,-418,166,-30,-183,-144,-253,-2,4,-118,-459,-419,165,-4,-1,-3,2,-7,-6,0,4,3,-2,3199,3199,3199,3199,3121,3199,3196,3170,2682,2468,2472,12.6716221,11.75436525,11.61133689,11.81456954,10.61064247,11.818569,12.67658592,11.7523838,11.48215482,11.5481587,12.64643761,11.7960627,12.37086093,12.52055812,13.6286201,13.4017296,13.19422719,12.95843187,1.123463403,-0.892072363,-0.184725814,-0.556291391,-1.909915645,-1.810051107,-0.725143686,-1.441843383,-1.476277048,0.078381168,-0.131187112,0.13194701,-0.026490066,0.053053212,0.026618399,-0.080571521,-0.027204592,-0.027338464,-4.859632392,-3.647001719,-6.80846572,-0.026490066,0.053053212,-3.167589438,-12.24687114,-11.37151951,4.538184999,-4.781251225,-3.778188831,-6.67651871,-0.052980132,0.106106425,-3.140971039,-12.32744266,-11.3987241,4.510846536
50,3,6,1,55,Alabama,Etowah County,104430,104429,104459,104369,104278,103884,103399,102998,102855,103007,102611,102268,30,-90,-91,-394,-485,-401,-143,152,-396,-343,260,1251,1156,1146,1204,1155,1214,1230,1188,1175,287,1355,1408,1347,1386,1380,1407,1379,1464,1487,-27,-104,-252,-201,-182,-225,-193,-149,-276,-312,10,33,18,-7,15,38,63,29,37,37,60,-15,161,-169,-305,-204,-5,278,-154,-62,70,18,179,-176,-290,-166,58,307,-117,-25,-13,-4,-18,-17,-13,-10,-8,-6,-3,-6,2085,2085,2085,2085,2084,2085,2085,2085,2085,2086,2085,11.98115195,11.08091657,11.01065516,11.61696811,11.19202314,11.79482446,11.94975275,11.55540857,11.47018484,12.97718697,13.4964797,12.94184337,13.37302143,13.37228739,13.66994894,13.39732442,14.23999844,14.51588499,-0.996035014,-2.415563128,-1.931188209,-1.756053318,-2.180264248,-1.875124482,-1.447571674,-2.684589871,-3.045700145,0.316049572,0.172540223,-0.067255311,0.144729669,0.368222406,0.612087266,0.281742138,0.359890671,0.361188799,-0.143658896,1.543276443,-1.62373536,-2.942836605,-1.976772918,-0.048578354,2.700838426,-1.497923334,-0.605235285,0.172390676,1.715816666,-1.690990671,-2.798106936,-1.608550512,0.563508912,2.982580564,-1.138032663,-0.244046486
